starttime	seconds	ctime	dtime	ttime	wait
Fri Jun 03 17:16:05 2016	1464995765	30	9	39	5
Fri Jun 03 17:16:05 2016	1464995765	21	18	39	14
Fri Jun 03 17:16:05 2016	1464995765	28	11	39	5
Fri Jun 03 17:16:05 2016	1464995765	28	11	39	5
Fri Jun 03 17:16:05 2016	1464995765	32	7	39	3
Fri Jun 03 17:16:05 2016	1464995765	30	10	40	9
Fri Jun 03 17:16:05 2016	1464995765	27	13	40	8
Fri Jun 03 17:16:05 2016	1464995765	26	13	40	10
Fri Jun 03 17:16:05 2016	1464995765	36	4	40	3
Fri Jun 03 17:16:05 2016	1464995765	36	4	40	3
Fri Jun 03 17:16:05 2016	1464995765	31	9	40	3
Fri Jun 03 17:16:05 2016	1464995765	39	2	40	1
Fri Jun 03 17:16:05 2016	1464995765	38	2	40	1
Fri Jun 03 17:16:05 2016	1464995765	33	7	40	3
Fri Jun 03 17:16:05 2016	1464995765	39	1	40	1
Fri Jun 03 17:16:05 2016	1464995765	31	10	40	6
Fri Jun 03 17:16:05 2016	1464995765	39	1	41	1
Fri Jun 03 17:16:05 2016	1464995765	36	4	41	4
Fri Jun 03 17:16:05 2016	1464995765	36	4	41	4
Fri Jun 03 17:16:05 2016	1464995765	34	7	41	3
Fri Jun 03 17:16:05 2016	1464995765	32	9	41	3
Fri Jun 03 17:16:05 2016	1464995765	30	11	41	6
Fri Jun 03 17:16:05 2016	1464995765	37	4	41	3
Fri Jun 03 17:16:05 2016	1464995765	40	2	41	2
Fri Jun 03 17:16:05 2016	1464995765	30	11	41	5
Fri Jun 03 17:16:05 2016	1464995765	40	2	42	1
Fri Jun 03 17:16:05 2016	1464995765	40	2	42	1
Fri Jun 03 17:16:05 2016	1464995765	41	1	42	1
Fri Jun 03 17:16:05 2016	1464995765	40	2	42	1
Fri Jun 03 17:16:05 2016	1464995765	39	3	42	3
Fri Jun 03 17:16:05 2016	1464995765	39	3	42	2
Fri Jun 03 17:16:05 2016	1464995765	41	2	43	1
Fri Jun 03 17:16:05 2016	1464995765	32	11	43	4
Fri Jun 03 17:16:05 2016	1464995765	42	1	43	1
Fri Jun 03 17:16:05 2016	1464995765	26	17	43	17
Fri Jun 03 17:16:05 2016	1464995765	42	1	43	1
Fri Jun 03 17:16:05 2016	1464995765	42	2	43	1
Fri Jun 03 17:16:05 2016	1464995765	31	12	43	6
Fri Jun 03 17:16:05 2016	1464995765	41	3	44	3
Fri Jun 03 17:16:05 2016	1464995765	28	16	44	16
Fri Jun 03 17:16:05 2016	1464995765	40	4	44	4
Fri Jun 03 17:16:05 2016	1464995765	42	2	44	1
Fri Jun 03 17:16:05 2016	1464995765	43	2	44	1
Fri Jun 03 17:16:05 2016	1464995765	43	1	44	1
Fri Jun 03 17:16:05 2016	1464995765	42	2	45	2
Fri Jun 03 17:16:05 2016	1464995765	43	2	45	1
Fri Jun 03 17:16:05 2016	1464995765	43	2	45	1
Fri Jun 03 17:16:05 2016	1464995765	41	4	45	3
Fri Jun 03 17:16:05 2016	1464995765	33	13	46	9
Fri Jun 03 17:16:05 2016	1464995765	33	13	46	10
Fri Jun 03 17:16:05 2016	1464995765	44	2	46	1
Fri Jun 03 17:16:05 2016	1464995765	44	1	46	1
Fri Jun 03 17:16:05 2016	1464995765	45	1	46	1
Fri Jun 03 17:16:05 2016	1464995765	45	1	46	1
Fri Jun 03 17:16:05 2016	1464995765	35	12	46	8
Fri Jun 03 17:16:05 2016	1464995765	44	3	47	1
Fri Jun 03 17:16:05 2016	1464995765	46	1	47	1
Fri Jun 03 17:16:05 2016	1464995765	46	2	47	1
Fri Jun 03 17:16:05 2016	1464995765	46	1	47	1
Fri Jun 03 17:16:05 2016	1464995765	44	4	48	3
Fri Jun 03 17:16:05 2016	1464995765	46	1	48	1
Fri Jun 03 17:16:05 2016	1464995765	47	2	49	1
Fri Jun 03 17:16:05 2016	1464995765	47	1	49	1
Fri Jun 03 17:16:05 2016	1464995765	47	2	49	2
Fri Jun 03 17:16:05 2016	1464995765	48	2	49	1
Fri Jun 03 17:16:05 2016	1464995765	23	27	50	26
Fri Jun 03 17:16:05 2016	1464995765	23	27	50	26
Fri Jun 03 17:16:05 2016	1464995765	23	27	50	26
Fri Jun 03 17:16:05 2016	1464995765	23	27	50	26
Fri Jun 03 17:16:05 2016	1464995765	23	27	50	26
Fri Jun 03 17:16:05 2016	1464995765	23	27	50	26
Fri Jun 03 17:16:05 2016	1464995765	45	5	50	5
Fri Jun 03 17:16:05 2016	1464995765	27	23	50	23
Fri Jun 03 17:16:05 2016	1464995765	28	23	50	23
Fri Jun 03 17:16:05 2016	1464995765	27	23	50	23
Fri Jun 03 17:16:05 2016	1464995765	49	2	50	1
Fri Jun 03 17:16:05 2016	1464995765	49	2	50	2
Fri Jun 03 17:16:05 2016	1464995765	49	2	51	1
Fri Jun 03 17:16:05 2016	1464995765	49	2	51	2
Fri Jun 03 17:16:05 2016	1464995765	12	39	51	39
Fri Jun 03 17:16:05 2016	1464995765	25	26	51	25
Fri Jun 03 17:16:05 2016	1464995765	25	25	51	25
Fri Jun 03 17:16:05 2016	1464995765	26	25	51	25
Fri Jun 03 17:16:05 2016	1464995765	26	25	51	25
Fri Jun 03 17:16:05 2016	1464995765	26	25	51	25
Fri Jun 03 17:16:05 2016	1464995765	27	24	51	24
Fri Jun 03 17:16:05 2016	1464995765	26	25	51	25
Fri Jun 03 17:16:05 2016	1464995765	48	3	51	3
Fri Jun 03 17:16:05 2016	1464995765	48	4	51	3
Fri Jun 03 17:16:05 2016	1464995765	48	4	51	3
Fri Jun 03 17:16:05 2016	1464995765	48	4	51	3
Fri Jun 03 17:16:05 2016	1464995765	50	2	51	2
Fri Jun 03 17:16:05 2016	1464995765	48	4	52	3
Fri Jun 03 17:16:05 2016	1464995765	48	4	52	4
Fri Jun 03 17:16:05 2016	1464995765	50	2	52	1
Fri Jun 03 17:16:05 2016	1464995765	50	1	52	1
Fri Jun 03 17:16:05 2016	1464995765	51	2	52	1
Fri Jun 03 17:16:05 2016	1464995765	50	2	52	1
Fri Jun 03 17:16:05 2016	1464995765	46	7	53	7
Fri Jun 03 17:16:05 2016	1464995765	46	7	53	7
Fri Jun 03 17:16:05 2016	1464995765	46	7	53	7
Fri Jun 03 17:16:05 2016	1464995765	49	4	53	3
Fri Jun 03 17:16:05 2016	1464995765	45	8	53	8
Fri Jun 03 17:16:05 2016	1464995765	51	2	53	2
Fri Jun 03 17:16:05 2016	1464995765	52	2	53	1
Fri Jun 03 17:16:05 2016	1464995765	52	1	53	1
Fri Jun 03 17:16:05 2016	1464995765	52	2	53	1
Fri Jun 03 17:16:05 2016	1464995765	52	2	54	1
Fri Jun 03 17:16:05 2016	1464995765	29	24	54	22
Fri Jun 03 17:16:05 2016	1464995765	45	9	54	8
Fri Jun 03 17:16:05 2016	1464995765	45	9	54	8
Fri Jun 03 17:16:05 2016	1464995765	45	10	54	8
Fri Jun 03 17:16:05 2016	1464995765	45	10	55	9
Fri Jun 03 17:16:05 2016	1464995765	52	3	55	1
Fri Jun 03 17:16:05 2016	1464995765	53	2	55	1
Fri Jun 03 17:16:05 2016	1464995765	53	2	55	1
Fri Jun 03 17:16:05 2016	1464995765	54	2	55	1
Fri Jun 03 17:16:05 2016	1464995765	54	2	55	1
Fri Jun 03 17:16:05 2016	1464995765	52	4	56	4
Fri Jun 03 17:16:05 2016	1464995765	55	2	56	1
Fri Jun 03 17:16:05 2016	1464995765	55	2	56	1
Fri Jun 03 17:16:05 2016	1464995765	53	4	57	3
Fri Jun 03 17:16:05 2016	1464995765	56	1	58	1
Fri Jun 03 17:16:05 2016	1464995765	56	2	58	1
Fri Jun 03 17:16:05 2016	1464995765	51	7	58	7
Fri Jun 03 17:16:05 2016	1464995765	57	2	58	1
Fri Jun 03 17:16:05 2016	1464995765	55	4	59	2
Fri Jun 03 17:16:05 2016	1464995765	34	25	59	23
Fri Jun 03 17:16:05 2016	1464995765	49	10	59	9
Fri Jun 03 17:16:05 2016	1464995765	48	11	59	10
Fri Jun 03 17:16:05 2016	1464995765	48	11	59	10
Fri Jun 03 17:16:05 2016	1464995765	58	3	61	2
Fri Jun 03 17:16:05 2016	1464995765	58	6	64	6
Fri Jun 03 17:16:05 2016	1464995765	141	0	142	0
Fri Jun 03 17:16:05 2016	1464995765	141	1	142	1
Fri Jun 03 17:16:05 2016	1464995765	141	1	142	1
Fri Jun 03 17:16:05 2016	1464995765	141	1	142	1
Fri Jun 03 17:16:05 2016	1464995765	141	2	142	2
Fri Jun 03 17:16:05 2016	1464995765	140	2	143	2
Fri Jun 03 17:16:05 2016	1464995765	140	2	143	2
Fri Jun 03 17:16:05 2016	1464995765	140	3	143	3
Fri Jun 03 17:16:05 2016	1464995765	140	3	143	3
Fri Jun 03 17:16:05 2016	1464995765	140	3	143	3
Fri Jun 03 17:16:05 2016	1464995765	139	4	143	4
Fri Jun 03 17:16:05 2016	1464995765	139	4	143	4
Fri Jun 03 17:16:05 2016	1464995765	139	4	143	4
Fri Jun 03 17:16:05 2016	1464995765	139	5	144	5
Fri Jun 03 17:16:05 2016	1464995765	139	5	144	5
Fri Jun 03 17:16:05 2016	1464995765	139	5	144	5
Fri Jun 03 17:16:05 2016	1464995765	138	6	144	6
Fri Jun 03 17:16:05 2016	1464995765	138	6	144	6
Fri Jun 03 17:16:05 2016	1464995765	138	6	144	6
Fri Jun 03 17:16:05 2016	1464995765	138	7	144	7
Fri Jun 03 17:16:05 2016	1464995765	138	7	145	7
Fri Jun 03 17:16:05 2016	1464995765	137	7	145	7
Fri Jun 03 17:16:05 2016	1464995765	137	8	145	8
Fri Jun 03 17:16:05 2016	1464995765	137	8	145	8
Fri Jun 03 17:16:05 2016	1464995765	137	8	145	8
Fri Jun 03 17:16:05 2016	1464995765	136	9	145	8
Fri Jun 03 17:16:05 2016	1464995765	136	9	145	9
Fri Jun 03 17:16:05 2016	1464995765	136	9	145	9
Fri Jun 03 17:16:05 2016	1464995765	136	10	146	10
Fri Jun 03 17:16:05 2016	1464995765	136	10	146	10
Fri Jun 03 17:16:05 2016	1464995765	135	10	146	10
Fri Jun 03 17:16:05 2016	1464995765	135	11	146	11
Fri Jun 03 17:16:05 2016	1464995765	135	11	146	11
Fri Jun 03 17:16:05 2016	1464995765	135	11	146	11
Fri Jun 03 17:16:05 2016	1464995765	135	12	146	11
Fri Jun 03 17:16:05 2016	1464995765	134	12	146	12
Fri Jun 03 17:16:05 2016	1464995765	134	12	147	12
Fri Jun 03 17:16:05 2016	1464995765	134	13	147	13
Fri Jun 03 17:16:05 2016	1464995765	134	13	147	13
Fri Jun 03 17:16:05 2016	1464995765	134	14	147	13
Fri Jun 03 17:16:05 2016	1464995765	133	14	147	14
Fri Jun 03 17:16:05 2016	1464995765	133	14	147	14
Fri Jun 03 17:16:05 2016	1464995765	133	14	147	14
Fri Jun 03 17:16:05 2016	1464995765	133	15	148	15
Fri Jun 03 17:16:05 2016	1464995765	132	15	148	15
Fri Jun 03 17:16:05 2016	1464995765	132	15	148	15
Fri Jun 03 17:16:05 2016	1464995765	132	16	148	15
Fri Jun 03 17:16:05 2016	1464995765	132	16	148	16
Fri Jun 03 17:16:05 2016	1464995765	146	3	149	3
Fri Jun 03 17:16:05 2016	1464995765	148	1	149	1
